source_poi_id,HYD035354,HYD005529,HYD004584,HYD035226,HYD009436,HYD007024,HYD035200,HYD009353,HYD004441,HYD005313,HYD004434,HYD005178,HYD035409,HYD034850,HYD034706,HYD005216,HYD035413,HYD035081,HYD009159,HYD035079,HYD007031,HYD006594,HYD004598,HYD004432,HYD009457,HYD009424,HYD004335,HYD035431,HYD004245,HYD004373
HYD004434,8.469674,16.086841,10.558228,11.737644,4.701394,22.094481,30.599705,16.045583,21.228754,7.993705,0.0,16.251787,23.223696,12.72639,25.506786,12.338359,30.253112,5.602641,17.793778,20.016693,7.661678,12.339376,3.096061,16.289974,25.289022,11.505841,15.599648,1.041476,8.968485,14.447729
HYD005178,10.788971,3.294452,7.733425,6.322418,15.388787,28.125131,16.663049,13.28516,13.944157,11.233004,16.39908,0.0,8.234521,4.49708,10.892643,4.880223,15.912997,15.272449,1.964581,5.710592,10.971718,4.715158,15.494978,17.262563,10.674879,19.994652,17.065373,16.573727,17.284706,1.807263
HYD035409,15.711567,7.30328,14.600544,13.639618,20.311383,35.447316,9.083911,20.607346,13.310504,18.100123,23.266198,7.950366,0.0,11.047926,5.536068,12.197424,8.330608,22.139567,6.159972,10.315326,17.838836,11.582276,22.362097,18.297817,5.40404,26.861771,18.100627,22.917343,24.151824,9.124464
HYD034850,9.221425,3.690504,4.796459,4.01114,13.821241,26.914392,18.891092,14.56731,14.911433,8.296037,13.214905,3.85545,10.827359,0.0,13.110449,2.728335,18.283412,12.335482,5.397441,8.698185,8.034751,0.996901,12.558011,17.26701,12.892685,17.057685,16.576684,13.389552,14.347739,2.051392
HYD034706,17.674073,9.759994,17.057257,16.096332,22.273889,38.211922,6.174766,23.371952,8.957968,20.556836,25.722912,10.40708,5.465304,13.50464,0.0,14.654137,5.567085,24.59628,9.347308,14.676748,20.29555,14.03899,24.81881,17.296011,0.230143,29.318484,17.269949,24.879849,26.608537,11.581178
HYD005216,9.471172,5.225752,3.662621,1.965342,13.316009,25.880659,20.352144,12.362122,16.715565,7.262305,12.428381,4.421382,12.091694,3.030887,14.571501,0.0,19.743968,11.301749,6.303045,7.693916,7.001019,1.6084,11.524279,17.789213,14.353737,16.023953,17.098888,12.603028,13.314006,3.532048
HYD035413,22.046147,14.272647,21.56991,20.608985,26.645963,42.724575,0.753303,27.884604,12.545243,25.069489,30.118345,14.919732,8.088781,18.017292,5.153433,19.16679,0.0,29.108933,13.520615,18.07407,24.808202,18.551642,29.331463,20.883286,5.205266,33.831137,20.857224,29.251922,31.12119,16.09383
HYD035081,10.640544,14.605066,8.706971,9.953527,9.483191,16.878894,29.805654,10.789477,22.408343,5.106205,5.487275,14.770012,21.741921,12.143098,24.025011,10.815356,29.197973,0.0,16.312002,18.493689,4.774178,10.857601,2.455815,20.591156,23.807247,6.290254,19.90083,6.064037,3.752898,12.965954
HYD009159,11.47067,3.848852,9.158382,8.13696,16.070486,29.665052,14.711001,14.825082,12.856861,12.657961,17.824037,1.962596,6.308674,5.605764,9.20404,6.694765,13.960948,16.697405,0.0,6.010198,12.396675,6.140115,16.919935,16.713502,8.986276,21.419609,16.516312,17.998684,18.709662,3.621806
HYD035079,16.932298,10.071558,11.625782,9.928503,21.27917,27.453447,18.700059,12.613477,19.59596,15.225466,20.391542,6.933062,10.100168,9.344836,14.542504,8.486308,17.946756,19.26491,7.141679,0.0,14.96418,8.980013,19.48744,23.640516,14.410475,19.393116,23.443326,20.566189,17.829747,7.914958
HYD007031,8.023938,10.894757,4.996662,6.243218,10.410783,19.424445,26.095345,10.186424,19.309011,0.501444,7.637639,11.059703,18.031612,8.432789,20.314702,7.105047,25.487664,4.679118,12.601693,14.78338,0.0,7.147292,4.901647,17.974549,20.096938,9.401322,17.284223,8.214401,6.737626,9.255645
HYD006594,9.488419,3.77588,3.827972,3.042653,13.381255,25.945905,18.976468,13.598824,15.13558,7.32755,12.493626,3.940826,10.912735,1.812831,13.195825,1.759848,18.368787,11.366995,5.482816,8.173031,7.066264,0.0,11.589524,17.564117,12.978061,16.089199,17.102489,12.668274,13.379252,2.136768
HYD004598,10.301469,14.75432,8.856225,10.102781,7.091977,19.063021,29.954908,13.014122,22.069268,5.255459,3.096061,14.919266,21.891175,12.292352,24.174265,10.96461,29.347227,2.571181,16.461257,18.642943,4.923432,11.006855,0.0,18.680557,23.956501,8.474381,17.990231,3.672823,5.937025,13.115208
HYD004432,9.721959,14.842071,17.540944,17.870335,12.46222,35.666347,21.18486,26.595377,8.754476,16.674527,15.803971,17.36106,18.241753,17.429411,17.830286,17.491381,20.838266,20.355503,16.903709,22.545442,16.82228,17.476134,18.194554,0.0,17.612522,25.077707,0.644639,14.901822,22.465969,16.690015
HYD009457,17.456309,9.54223,16.839494,15.878568,22.056125,37.994159,6.2266,23.154188,8.968466,20.339072,25.505148,10.189316,5.333275,13.286876,0.230143,14.436373,5.618919,24.378517,9.129544,14.456196,20.077786,13.821226,24.601046,17.306509,0.0,29.10072,17.280446,24.662085,26.390774,11.363414
HYD009424,16.410564,20.225514,13.016665,14.348147,15.981526,10.58864,35.426102,7.126154,28.178363,9.825943,11.98561,19.723357,27.362369,17.763546,29.645459,15.57678,34.818421,6.498335,21.60502,19.37452,9.930268,16.478049,8.95415,26.361176,29.427695,0.0,25.67085,12.562372,4.552328,18.586402
HYD004335,9.07732,14.682077,16.896305,17.225696,11.817581,35.021709,21.024865,25.950738,8.594481,16.029888,15.159332,17.201065,18.081758,16.784773,17.670291,16.846743,20.678272,19.710864,16.743714,22.385448,16.177641,16.831495,17.549915,1.095012,17.452527,24.433068,0.0,14.257183,21.821331,16.045377
HYD035431,7.603252,16.238643,10.710029,11.889446,3.799245,22.632098,29.733283,16.5832,20.362332,8.531322,1.095016,16.403589,23.120587,12.878192,24.893602,12.490161,29.38669,6.140258,17.945579,20.168495,8.199295,12.491178,3.633678,15.387825,24.675838,12.043458,14.697499,0.0,9.506102,14.599531
HYD004245,13.014306,16.978828,9.950764,11.282246,12.585267,15.290268,32.179415,8.363677,24.782105,6.760042,8.589352,17.143774,24.115682,14.51686,26.398772,12.905609,31.571735,3.102077,18.685764,18.015694,6.864367,13.231362,5.557891,22.964917,26.181009,4.701628,22.274592,9.166113,0.0,15.339715
HYD004373,10.191937,3.625955,5.926162,4.752764,14.791753,28.042007,17.76182,13.202036,15.032691,9.425741,14.591817,1.963967,9.501371,2.689817,11.981177,3.310569,17.153645,13.465185,3.832864,6.646793,9.164454,2.907894,13.687715,17.702002,11.763414,18.187389,17.263313,14.766464,15.477442,0.0
