source_poi_id,HYD034667,HYD035259,HYD004512,HYD004493,HYD000574,HYD033571,HYD004371,HYD005902,HYD005548,HYD005162,HYD035231,HYD001636,HYD034035,HYD005164,HYD005708,HYD033495,HYD009150,HYD005907,HYD033651,HYD035146,HYD009391,HYD005560,HYD000591,HYD001904,HYD035283,HYD005051,HYD004311,HYD033246,HYD005069,HYD000634
HYD035231,16.9006,9.480482,13.057198,8.778305,22.494935,9.880049,15.948335,5.864777,8.812943,6.77193,0.0,12.747905,13.080756,10.611888,2.718135,16.434905,13.146286,3.056329,13.889122,12.973416,11.239237,9.568408,7.92974,12.092701,12.35109,15.113989,13.291083,19.411098,8.256543,8.034034
HYD001636,25.470365,14.59914,17.695036,11.751496,27.146386,14.446628,15.23867,18.482921,18.820148,10.298907,13.498747,0.0,0.562114,20.916882,10.39013,24.562164,16.986167,11.664013,17.849906,21.543181,7.780615,16.082061,12.632543,18.066217,20.920854,11.497439,16.820662,20.419513,8.200781,19.065331
HYD034035,25.813918,14.942693,18.038588,12.095048,27.489939,14.790181,15.582223,18.79494,19.163701,10.610926,13.810766,0.562114,0.0,21.228901,10.702149,24.905717,17.32972,11.976033,18.193459,21.886734,7.218501,16.39408,12.976096,18.40977,21.264407,11.961931,17.164215,20.763066,8.544334,19.37735
HYD005164,21.81236,19.693412,23.372365,19.093472,29.380104,20.195216,26.263502,6.370283,16.848945,11.890651,10.364347,20.978597,21.311448,0.0,12.560636,23.003685,23.461454,13.371497,23.542513,17.736757,16.303704,5.8975,18.244908,20.926421,17.779492,25.429156,23.60625,28.318737,18.57171,2.577854
HYD005708,18.501582,9.302042,12.878758,8.599866,23.762958,9.701609,14.107731,8.495743,10.413925,5.338431,3.481869,10.088125,10.420977,12.729464,0.0,18.035886,12.967847,2.331378,13.710682,14.574398,9.512734,10.730568,7.751301,12.422623,13.952072,13.273386,13.112643,19.232659,6.41594,10.15161
HYD033495,4.932736,10.723942,9.296235,14.024241,7.298404,11.673573,12.175412,18.372575,11.805042,22.938465,17.271681,24.723883,25.127164,23.465681,18.458871,0.0,9.385323,16.484558,8.536791,5.505898,27.112767,25.169144,12.263873,7.254615,5.850885,20.143564,10.295262,8.585029,16.918736,22.917892
HYD009150,12.556745,3.522704,0.820655,5.438746,12.26718,3.230576,4.372562,17.844346,10.685201,17.009311,12.881802,16.761136,17.164417,22.591457,12.529717,9.225184,0.0,10.555404,0.975525,10.243332,21.082739,21.639751,4.883038,3.85008,9.650986,11.159678,1.059166,6.497502,8.529856,20.013603
HYD005907,16.705342,7.317809,10.894525,6.615632,21.778725,7.717376,13.996588,7.991442,8.614066,6.900955,3.028898,11.776949,12.109801,12.738553,2.42503,16.239647,10.983613,0.0,11.726448,12.778158,11.075258,11.786847,5.767067,10.43839,12.155832,13.467168,11.12841,17.248425,6.609722,10.160699
HYD033651,11.581219,4.930365,1.318573,6.846408,11.291655,4.638238,5.386389,19.252008,10.963426,18.416973,14.289464,18.168797,18.572078,23.999119,13.937379,8.477376,1.407662,11.963066,0.0,9.597726,22.490401,23.047413,6.2907,3.331254,9.278639,12.56734,2.307853,5.521977,9.937518,21.421264
HYD035146,4.38141,8.846363,10.487353,11.013579,11.643347,9.795993,13.391964,12.866677,7.488005,18.852533,13.111459,21.248928,21.652209,17.959783,14.505734,5.266928,10.576442,12.713203,9.72791,0.0,23.026836,20.872175,9.245227,7.111818,0.622326,19.18217,11.071192,11.508488,13.443782,17.411994
HYD009391,27.089058,18.155437,21.576529,15.642789,32.310688,18.002925,20.402971,16.226328,19.001401,5.418159,11.634379,7.558787,6.999002,17.311786,9.635399,26.623362,21.400582,11.562718,22.264321,23.161874,0.0,12.259387,16.18884,21.387549,22.539548,17.699497,21.235077,25.583815,13.004313,15.460235
HYD005560,24.45152,18.541006,22.219959,17.941066,30.176249,19.04281,24.660594,7.837311,16.494257,7.178139,9.21194,16.266085,16.598936,5.666,11.237801,24.116218,22.309048,12.219091,22.390107,20.375917,11.159926,0.0,17.092502,19.774015,20.032404,22.80494,22.453844,27.166331,16.968803,4.0321
HYD000591,13.08842,1.973493,5.462552,2.173318,17.171651,1.984361,8.446619,13.450832,6.921932,12.615797,8.488288,12.743836,13.147117,18.197943,8.136203,12.180219,5.55164,6.16189,6.294476,9.161236,16.773118,17.246237,0.0,5.684272,8.538909,10.341909,5.629288,11.816452,4.93869,15.620088
HYD001904,10.480229,4.037182,3.520303,7.33748,12.17107,4.907021,7.639899,16.266017,7.776939,16.756367,12.628858,18.110617,18.513898,21.408158,12.276773,7.10675,3.609391,10.30246,2.760859,6.97757,20.930669,20.544669,5.577112,0.0,6.355244,14.61342,4.513712,7.537083,10.305471,18.830304
HYD035283,5.003736,8.224036,9.865027,10.391253,12.22516,9.173667,13.762261,12.904313,7.022493,18.230207,12.489133,20.626601,21.029882,17.997419,13.883407,5.848741,9.954115,12.090876,9.105583,0.622326,22.404509,20.386595,8.6229,6.489491,0.0,18.559843,10.448866,11.947749,12.821455,17.44963
HYD005051,22.779415,12.383984,11.526274,9.100924,19.905168,11.882963,7.997452,21.601818,17.006036,17.036417,16.587944,11.473632,11.938123,26.312775,14.222941,19.675572,10.817406,14.128136,11.681145,19.729068,18.220923,22.819571,10.81843,14.627295,19.106742,0.0,10.651901,13.178296,8.054801,23.734921
HYD004311,12.696662,3.688209,0.960572,5.604251,12.407097,3.396081,4.538067,18.009851,10.850706,17.174816,13.047307,16.92664,17.329921,22.756962,12.695222,9.365101,0.165505,10.720909,1.115443,10.383249,21.248244,21.805256,5.048543,4.015585,9.816491,11.325183,0.0,6.637419,8.695361,20.179108
HYD033246,13.084269,10.644339,7.032547,12.365236,6.76793,10.352211,6.084969,23.841756,15.406525,24.130946,20.003438,21.76899,22.172271,28.983897,19.651352,9.086632,7.121635,17.67704,6.641093,11.727307,26.910031,28.120408,12.004673,7.858737,12.072294,14.053121,7.272609,0.0,14.107419,26.406043
HYD005069,17.744971,6.873746,9.757168,3.813628,20.178582,6.595668,8.270866,14.855387,11.094754,11.758102,9.841513,8.600263,9.003544,19.566345,7.426956,16.83677,9.0483,7.381706,9.912039,13.817787,13.741304,17.541256,4.907149,10.340823,13.19546,7.10761,8.882795,13.45171,0.0,16.98849
HYD000634,20.939265,17.115557,20.794511,16.515618,28.507008,17.617362,23.685648,4.949226,15.068809,10.208701,7.786492,19.149033,19.481884,2.577854,9.982782,22.130589,20.883599,10.793642,20.964659,16.863661,14.664474,4.25827,15.667053,18.348567,16.906396,22.851302,21.028396,25.740883,15.993856,0.0
