source_poi_id,HYD030888,HYD036265,HYD031230,HYD031151,HYD031222,HYD031209,HYD031267,HYD009103,HYD036280,HYD036260,HYD036252,HYD030889,HYD030851,HYD031201,HYD031136,HYD030900,HYD031043,HYD030985,HYD030983,HYD035687,HYD031248,HYD030932,HYD031221,HYD030976,HYD031074,HYD031262,HYD031044,HYD030866,HYD031242,HYD036154
HYD031201,11.662153,11.697168,19.882405,25.16551,18.425783,19.706098,20.907128,14.883346,10.771927,17.525881,26.819482,25.199506,6.779271,0.0,21.612923,17.129417,6.606791,22.583264,7.635083,5.023964,17.439284,13.190273,16.821312,23.497072,8.997098,11.083602,21.7182,18.807235,4.099559,28.368672
HYD031136,21.184067,30.702179,18.671344,25.810441,16.300343,18.374073,13.543604,18.373493,17.416839,22.410252,5.688909,25.844437,16.643346,21.700146,0.0,10.256715,19.504795,10.718143,24.447376,26.278416,21.881178,13.915944,21.705683,2.134843,22.928091,16.172771,17.899348,5.820487,23.136434,7.238099
HYD030900,21.431474,22.950554,9.249841,16.557741,6.87884,8.95257,7.191158,9.585778,9.665214,13.838256,13.555382,16.591737,12.029512,17.215978,9.784673,0.0,17.122656,6.273319,21.74567,21.652399,13.309183,5.369987,13.133688,11.351468,15.176466,8.421146,10.579957,8.756308,20.21901,15.104572
HYD031043,5.557519,17.469426,22.438868,28.157278,20.982246,22.262561,23.171269,18.396191,14.920428,21.588468,24.556638,28.191274,8.616249,6.76969,19.350079,17.169469,0.0,22.495157,6.043295,10.796223,21.059394,15.454414,20.883899,21.234228,14.929242,14.986329,24.274663,16.544391,6.851868,25.806041
HYD030985,26.631327,28.272945,11.184857,16.464008,10.510384,10.666653,4.815306,13.852932,15.544788,18.10541,13.040769,16.498005,17.593423,22.779889,10.808856,6.164812,22.322509,0.0,27.26509,27.531973,17.576336,11.167664,17.400841,10.879541,21.05604,14.30072,7.868059,12.711509,25.782921,14.589959
HYD030983,9.955099,15.601293,26.541368,32.081165,25.084746,26.365062,27.273769,22.130968,18.053803,23.813938,29.521142,32.223564,11.393309,7.868431,24.314582,21.754787,6.787063,27.208634,0.0,8.225035,23.913903,19.556914,23.109369,26.198732,15.285154,18.365478,28.377164,21.508895,4.044022,31.070332
HYD035687,15.671085,11.158147,23.306123,27.617606,21.925576,23.205892,25.226358,17.667409,13.994204,19.350379,31.646331,27.760004,11.60612,6.10033,26.439772,22.49909,10.615723,27.952936,7.919497,0.0,19.450344,18.445306,18.64581,28.323921,10.821595,15.443055,25.217994,23.634084,4.831198,33.195521
HYD031248,25.576628,15.2207,8.804879,9.634615,9.364605,9.195981,13.683882,3.871354,8.551323,2.026541,25.531004,9.951144,14.583476,17.138881,21.360342,13.213194,21.26781,17.47964,23.450747,18.090601,0.0,8.854958,1.144831,23.244491,8.974818,7.898479,12.006857,19.015826,19.919897,27.080194
HYD030932,20.420489,18.769077,8.005815,14.184291,6.057146,7.829508,8.00646,5.979908,5.483737,10.171993,18.622139,14.218287,9.427337,14.273094,13.460209,5.273143,16.111671,11.215984,19.961825,17.470922,9.642919,0.0,9.467424,15.344359,10.994989,4.239669,9.758262,11.115693,17.616835,20.171329
HYD031221,25.212262,14.174821,8.745161,10.681799,9.233622,9.136263,13.319515,3.506988,8.186956,0.88171,25.166637,10.998327,14.21911,16.093003,20.995976,12.848827,20.903443,17.115273,22.404868,17.044722,1.590135,8.490591,0.0,22.880125,7.92894,7.534112,11.947139,18.651459,18.874018,26.715827
HYD030976,22.795763,32.265818,18.683057,26.188992,16.312056,18.385786,13.555317,19.51662,18.980477,23.769098,4.153507,26.222988,18.206984,23.263784,2.221934,11.377922,21.068433,10.729855,26.011014,27.842054,23.240024,15.479582,23.064529,0.0,24.491729,17.736409,17.911061,7.384125,24.700073,5.702697
HYD031074,19.851751,8.013936,14.20404,18.266573,13.742046,14.595142,17.664106,8.526495,6.603658,9.308447,28.18783,18.408972,12.025205,9.229874,22.981271,15.708519,14.796389,21.385097,15.125751,9.765605,9.695075,11.05476,8.603878,24.86542,0.0,8.052509,17.034463,20.636754,11.594901,29.73702
HYD031262,18.453371,15.005284,10.227012,15.510117,8.77039,10.050705,11.968886,5.227953,1.719943,8.312965,21.478144,15.544113,7.460219,10.509301,16.271585,8.998833,14.144553,14.938115,17.86685,13.707128,7.783891,4.345074,7.608396,18.155734,7.231196,0.0,12.062807,13.927069,14.331325,23.027334
HYD031044,29.089361,23.752431,3.531504,9.730557,4.224095,3.0133,6.441506,8.89642,13.105362,13.054139,19.777393,9.764553,18.096209,21.894719,17.716538,10.947545,24.780542,7.717413,28.630696,23.918894,12.152056,9.958989,12.34957,17.996624,16.865088,11.861294,0.0,18.60979,25.716744,21.447833
HYD030866,17.338471,28.002579,17.417228,24.09415,15.046227,17.119957,14.369381,15.673892,14.717238,19.710651,10.61573,24.128146,13.448474,18.505274,5.40917,8.610119,16.309923,12.633339,21.252504,23.083543,19.181577,11.216343,19.006082,7.29332,20.228491,13.47317,18.725125,0.0,19.941562,12.16492
HYD031242,11.906487,11.926438,23.489425,28.40631,22.032803,23.313118,24.514148,18.456113,14.378947,20.139083,29.039544,28.548708,9.07613,4.193575,23.832985,19.969099,7.162374,25.422946,3.849219,5.06698,20.239048,16.797293,19.434514,25.717134,11.610299,14.690622,25.32522,21.027297,0.0,30.588734
HYD036154,26.744328,37.155701,22.412562,29.660064,20.041561,22.115291,17.284822,23.246125,23.87036,27.498603,2.284872,29.69406,23.096868,28.153668,7.252129,15.107428,25.866492,14.38713,30.900898,32.731937,26.969529,20.244833,26.794034,5.702697,29.381613,22.626293,21.064115,12.274008,29.589956,0.0
