source_poi_id,HYD001875,HYD033479,HYD001892,HYD033393,HYD033331,HYD006211,HYD000670,HYD033804,HYD035518,HYD002007,HYD033473,HYD001818,HYD009052,HYD033404,HYD005774,HYD001780,HYD000680,HYD005920,HYD009037,HYD001822,HYD005940,HYD001909,HYD006828,HYD033780,HYD033417,HYD005245,HYD033439,HYD033378,HYD005845,HYD006221
HYD033473,5.644043,21.702346,8.202876,5.311973,16.587998,16.392891,7.54487,15.115836,6.966338,5.84208,0.0,5.059615,14.57881,9.386038,6.894616,7.737408,18.004117,16.240445,4.361064,7.822689,18.768129,10.214844,6.439793,5.230821,11.441139,16.747673,15.948075,17.112615,8.806195,16.607564
HYD001818,2.67507,18.733374,5.457339,3.938395,14.531518,14.336411,6.626846,14.385647,6.236149,1.58545,4.846748,0.0,12.148233,6.417065,4.318012,6.819383,18.455801,15.32242,3.503048,5.392113,15.799156,7.245872,4.383313,3.877766,8.472167,16.017484,13.517499,14.682038,5.837222,14.551084
HYD009052,10.389814,11.389212,15.942777,15.685297,22.821316,22.90383,18.373747,6.474151,9.116822,12.028476,14.568365,11.817115,0.0,6.400358,8.093926,18.566285,11.642601,27.069322,10.580851,6.98544,8.887947,6.600038,15.551756,15.624668,4.294846,5.647967,1.50546,2.67,9.352574,22.603269
HYD033404,4.567458,12.421342,10.036527,9.862941,16.915066,16.997581,12.551391,11.209582,6.5792,6.20612,9.473635,6.168865,6.330381,0.0,3.574986,12.743929,16.527126,21.227763,5.448439,2.853766,9.487125,0.93384,9.729401,9.802312,2.272672,11.978349,7.835842,9.000381,3.530218,16.697019
HYD005774,3.081681,16.14955,8.964325,8.394015,18.480519,18.285412,11.082466,11.147403,3.004215,4.830237,6.474438,4.45562,8.250051,3.833241,0.0,11.275003,15.223866,19.778041,2.486925,1.49393,13.215332,4.662048,8.296888,8.333386,5.13879,12.779241,9.619316,10.783856,3.930484,18.500085
HYD001780,8.79336,24.941188,6.873561,3.242966,12.395031,12.199924,0.6828,20.549915,12.400417,6.755675,7.64391,7.145236,18.736267,12.62488,10.906045,0.0,24.620068,9.399221,9.268408,11.980146,22.006971,13.453686,4.996557,3.450116,14.679981,22.181752,20.105532,21.270072,12.001374,12.414597
HYD000680,17.451879,18.423948,23.334523,22.200732,32.472788,32.555302,24.609904,9.064696,12.41913,19.200435,18.885451,18.825818,11.860006,15.907339,15.384286,24.802442,0.0,33.305479,16.182826,15.851015,16.243176,16.386902,22.667086,22.140103,13.801826,7.19711,10.711143,10.599287,18.446307,32.254741
HYD005920,17.45894,31.42869,12.865111,11.908545,13.266098,13.158145,9.348379,29.215494,21.065996,15.421255,16.309489,15.810816,27.401847,21.29046,19.571625,9.366677,33.285648,0.0,17.933988,20.645726,28.494473,21.469955,13.440977,12.115696,23.345561,30.847332,28.771112,29.935651,20.666954,13.544594
HYD009037,3.074278,17.903161,8.300116,6.560486,17.21409,17.018983,8.969658,11.951779,3.802281,4.021409,4.344838,3.297127,10.523469,5.586853,2.839275,9.162195,16.021932,17.665233,0.0,3.767348,14.968944,6.415659,7.065885,6.499857,7.412208,13.583616,11.892734,13.057273,5.00701,17.233656
HYD001822,3.760496,14.844427,9.589875,9.055979,18.017813,18.100328,11.744429,11.19572,4.544371,5.399158,8.014595,5.219326,7.825508,2.528119,1.540157,11.936967,15.83133,20.440004,4.027081,0.0,11.91021,3.356925,8.922438,8.99535,3.833668,12.827557,9.330969,10.495508,3.442702,17.799766
HYD005940,13.015215,3.851183,16.488107,18.310697,20.5322,20.614714,20.999148,12.533216,15.362127,14.653876,17.921392,14.616622,9.565502,9.046913,12.357912,21.191685,17.236561,27.407165,13.896196,11.636692,0.0,8.546916,17.642849,18.250069,9.775059,11.241927,8.22071,8.108491,11.537522,20.314153
HYD001909,4.468299,12.382132,9.342739,9.763782,16.221278,16.303792,12.452232,11.553985,6.815211,6.106961,9.374476,6.069706,6.570853,0.499997,3.810996,12.64477,16.963735,20.533975,5.34928,3.089777,9.447915,0.0,9.630241,9.703153,2.767678,12.218821,8.076314,9.240853,3.008858,16.003231
HYD006828,5.819815,21.253847,1.951729,1.629805,10.360527,10.165419,4.16134,18.189264,10.039766,4.168583,6.353304,4.740478,15.906854,9.651335,8.114699,4.353878,22.259417,12.856915,7.293246,9.062902,18.31963,10.480142,0.0,1.792503,11.706436,19.821101,17.321115,18.485655,9.027829,10.380093
HYD033780,5.991499,22.139327,3.849627,0.081152,11.459342,11.264235,3.014689,18.087167,9.937669,3.953814,5.34282,4.343375,15.934406,9.823018,8.104184,3.207226,22.15732,11.710264,6.80566,9.178285,19.20511,10.651825,1.972623,0.0,11.87812,19.719004,17.303671,18.46821,9.199512,11.478908
HYD033417,6.278089,13.258421,11.845097,11.573572,18.723636,18.80615,14.262023,9.19333,7.032573,7.916751,11.184266,7.879497,4.456838,2.105513,4.798417,14.45456,14.67467,22.957597,7.159071,3.645912,10.324204,2.585076,11.440032,11.512943,0.0,10.104806,5.962299,7.126838,5.240849,18.505588
HYD005245,15.509361,13.07231,21.392005,20.258214,27.680103,27.762618,22.667386,5.492781,10.476612,17.257917,17.834547,16.8833,6.515102,11.988341,13.097398,22.859924,7.992494,31.362961,14.240308,12.378277,10.891538,12.18802,20.724568,20.197585,9.882828,0.0,5.366239,5.254383,14.745411,27.462056
HYD033439,11.288238,10.242227,16.841201,16.583721,23.326339,23.408854,19.272172,5.815102,10.015246,12.9269,15.466789,12.715539,1.457554,7.298783,8.99235,19.464709,10.965902,27.967746,11.479275,7.883865,8.061455,7.498462,16.450181,16.523092,5.19327,4.971268,0.0,1.993301,10.250998,23.108292
HYD033378,12.702236,10.23705,18.255198,17.997718,24.356495,24.439009,20.686169,5.399026,10.382857,14.340897,16.880786,14.129537,2.871552,8.71278,10.406348,20.878706,10.102371,29.381744,12.893273,9.297862,8.056278,8.91246,17.864178,17.93709,6.607267,4.107737,1.4428,0.0,11.664996,24.138448
HYD005845,2.567458,14.847307,8.319038,7.740575,17.199295,17.28181,10.429025,13.321649,6.065341,4.083754,7.612407,4.307637,8.786518,2.530999,3.061126,10.621563,17.957259,19.1246,3.587211,2.89416,11.91309,3.359805,7.729401,7.679946,4.5861,14.434485,10.291978,11.456518,0.0,16.981248
HYD006221,16.279187,23.476548,9.883505,11.472331,0.218047,0.428785,12.705664,27.898149,20.499138,14.627955,16.59045,15.068107,22.253241,16.919729,18.57407,12.723961,32.718789,12.851453,17.530392,18.589721,20.953411,16.812312,10.459372,11.679597,19.18741,27.155456,23.126358,24.022019,17.282541,0.0
