source_poi_id,HYD009769,HYD009890,HYD035629,HYD000217,HYD000166,HYD009893,HYD000178,HYD000232,HYD000172,HYD000171,HYD006812,HYD009622,HYD000198,HYD009259,HYD000157,HYD035628,HYD009739,HYD009577,HYD009266,HYD003847,HYD009576,HYD006814,HYD000204,HYD002265,HYD000170,HYD009587,HYD009581,HYD000213,HYD006809,HYD035631
HYD035628,20.359846,12.526438,0.684009,12.511425,18.50142,5.331888,11.891878,26.903441,16.86637,11.202899,9.906029,9.272128,20.500422,13.683405,8.967169,0.0,14.860442,20.603738,13.746289,10.800805,21.890343,12.393328,12.215802,8.777176,16.042127,15.015611,11.837875,21.178189,22.573428,0.260914
HYD009739,8.825271,7.102229,14.635642,3.621983,11.529647,17.713568,3.587682,37.725428,2.949232,4.706531,8.58521,6.587524,5.996478,15.04802,17.314768,14.339715,0.0,9.506051,14.855819,17.232662,7.973205,19.829952,3.32636,8.724055,21.709133,5.589259,2.948433,9.643614,23.767015,14.212547
HYD009577,1.757073,7.495311,19.235224,10.973013,19.59109,21.223513,10.376259,41.200872,10.96574,10.270024,17.024102,11.8,9.249619,23.109463,25.248778,18.939297,8.480118,0.0,22.917262,25.671554,14.510356,22.145316,10.67739,11.139445,29.770576,5.800769,10.299463,2.567669,31.828457,18.812129
HYD009266,23.274295,18.379061,14.475731,16.208912,8.258673,16.949255,16.549189,33.934631,14.01956,15.86021,9.735561,13.268601,18.554795,0.33541,8.325118,14.179804,14.659331,23.955075,0.0,6.304108,17.7058,25.340618,15.913288,16.844877,7.930723,19.761701,15.535361,24.092638,9.988604,14.052637
HYD003847,23.826082,17.171832,9.507171,16.078983,13.220374,11.980695,15.516066,29.536083,16.203261,14.827087,7.353367,12.235479,20.394408,5.738281,2.090364,9.211244,15.211118,24.506862,5.801165,0.0,20.607725,20.372057,15.78336,14.563051,8.404515,18.902502,15.405433,24.644425,14.323915,9.084076
HYD009576,14.090814,13.993776,21.981769,10.96811,11.052437,25.059695,10.933808,45.071555,5.910914,12.052658,15.271247,13.93365,5.821176,18.239872,22.412643,21.685842,7.743313,15.594925,18.047671,21.200046,0.0,27.176079,10.672487,16.070182,24.900984,12.372706,10.29456,13.452556,23.382187,21.558674
HYD006814,23.678494,16.032276,13.128623,18.278467,24.706783,10.979288,17.65892,23.625538,22.633411,16.969941,18.450241,15.03917,26.019114,24.867865,19.539448,12.832696,20.627484,23.811269,24.930749,21.985265,27.657385,0.0,17.982844,12.309285,26.302284,18.917664,17.604917,24.496837,32.843085,12.705529
HYD000204,12.469572,5.26089,11.309282,0.295623,14.557398,14.387208,3.835344,34.399068,8.201356,3.277026,8.485316,3.261163,11.858995,16.525924,16.899069,11.013354,6.195428,12.713464,16.333723,17.132767,13.225329,16.503592,0.0,5.397694,22.461592,6.661969,3.172861,13.287915,25.244918,10.886187
HYD002265,12.39892,4.565512,8.681711,6.355208,15.330968,10.401051,6.042554,30.37841,10.710153,5.353575,9.258885,4.626473,14.272666,17.299494,15.016405,8.385784,8.704225,12.642812,17.107293,16.850041,15.734126,12.091198,6.059585,0.0,22.091364,7.393306,5.681658,13.217263,26.018488,8.258616
HYD000170,30.18918,24.832577,16.336572,22.958828,15.173558,17.775521,23.002704,26.007688,20.934444,22.313725,14.824055,19.722117,25.46968,9.075419,8.359342,16.040645,21.574215,30.86996,8.894032,8.490012,24.620685,26.08423,22.663205,22.337236,0.0,26.38914,22.285278,31.007523,10.085202,15.913478
HYD009587,6.864213,3.298737,15.195978,6.193031,17.111288,17.683378,5.325936,37.660737,8.990867,5.276081,12.372011,7.147859,8.351207,20.41262,20.785765,14.90005,6.398143,7.108105,20.220419,21.019463,13.01524,18.605181,5.897408,7.59931,26.348288,0.0,5.569526,7.682556,29.131614,14.772883
HYD009581,10.654418,5.034492,12.154245,1.369067,12.835347,15.232171,1.095188,35.244031,5.087463,2.214038,9.358453,4.134301,8.7121,16.244934,17.744032,11.858318,3.081536,11.335198,16.052733,18.005904,10.111436,17.348555,1.073444,6.270832,22.752077,4.972076,0.0,11.472761,24.963928,11.73115
HYD000213,0.818343,9.700767,21.440679,12.043596,20.548961,23.428968,11.903867,43.406328,11.456492,12.47548,18.088333,14.005455,7.633206,24.173694,26.81789,21.144752,9.544349,2.947321,23.981493,26.735784,13.156223,24.350771,11.747973,13.3449,30.834806,8.006225,11.370046,0.0,32.892688,21.017585
HYD006809,31.344732,26.449498,22.685488,24.279348,14.002797,24.104024,24.619626,35.579238,22.089996,23.930646,17.805998,21.339038,26.625232,10.241785,14.19848,22.389561,22.729768,32.025512,10.049584,13.994678,23.133375,32.412733,23.983725,24.915314,10.13685,27.832137,23.605798,32.163075,0.0,22.262393
HYD035631,20.232679,12.399271,0.521993,12.384258,18.374252,5.20472,11.764711,26.776274,16.739202,11.075732,9.778862,9.144961,20.373254,13.556237,8.840001,0.260914,14.733275,20.47657,13.619122,10.673638,21.763176,12.266161,12.088635,8.650009,15.91496,14.888443,11.710708,21.051022,22.446261,0.0
