source_poi_id,HYD035605,HYD035629,HYD001866,HYD002265,HYD006839,HYD001839,HYD034027,HYD000500,HYD006842,HYD034015,HYD033194,HYD033281,HYD005688,HYD001561,HYD034082,HYD005870,HYD001814,HYD006252,HYD035437,HYD001892,HYD033975,HYD000563,HYD009619,HYD033839,HYD033411,HYD033174,HYD000677,HYD033729,HYD009594,HYD000188
HYD033194,6.80137,11.100206,11.436407,3.027749,2.174152,12.841483,2.129135,14.014357,14.416352,6.531304,0.0,15.409534,15.425317,11.594476,7.44097,15.013251,9.083554,7.540631,11.705092,9.12469,6.465708,11.705092,7.080098,16.64319,3.921225,10.206095,16.899227,11.762476,11.612066,7.709155
HYD033281,15.020601,8.847329,15.346822,13.551743,14.201417,16.720308,17.861074,15.023108,14.907745,13.408351,16.264882,0.0,0.015783,18.190386,9.621679,26.698539,8.386194,16.923142,23.435869,17.766491,14.022006,23.435869,18.810875,4.787885,14.170985,7.915945,16.655168,5.469714,20.320451,14.772052
HYD005688,15.004818,8.831546,15.331039,13.53596,14.185634,16.704525,17.845291,15.007325,14.891963,13.392568,16.249099,1.090578,0.0,18.174603,9.605896,26.682756,8.370411,16.90736,23.420086,17.750708,14.006223,23.420086,18.795092,4.772102,14.155202,7.900162,16.639385,5.453931,20.304668,14.756269
HYD001561,5.453948,17.507194,5.172225,11.066414,11.061854,6.577301,12.597966,8.69928,9.101275,15.963712,11.013927,17.711822,17.727605,0.0,13.847958,8.508152,10.973411,4.321691,5.346357,2.608232,6.783174,5.346357,6.323904,22.459149,9.067764,11.05993,11.58415,13.5208,22.428664,6.27168
HYD034082,9.253841,3.701651,12.789175,5.623296,6.020317,14.19425,8.974885,15.367124,15.76912,4.005981,8.22785,8.385937,8.40172,14.156392,0.0,20.098095,6.858694,11.156382,16.789937,12.276148,8.311876,16.789937,12.164942,9.244635,7.267531,8.66474,17.999051,7.881265,11.352009,9.061922
HYD005870,13.169409,23.593088,13.624932,15.497309,15.424722,14.481704,16.763636,16.805467,17.391626,20.541173,15.179597,26.164528,26.180311,9.387888,19.933852,0.0,19.210436,11.298063,3.60331,10.238673,13.845208,3.60331,8.877271,29.136072,14.322748,19.512637,20.000607,21.973506,26.594334,14.214963
HYD001814,6.634408,8.867767,7.393079,6.14288,6.792554,8.798155,10.452211,9.477458,9.79792,8.543009,8.606315,8.109514,8.125297,10.236644,6.409774,18.357834,0.0,8.536949,15.049676,9.656714,5.635812,15.049676,10.424681,12.856842,5.958898,2.273038,11.607349,3.445681,15.889036,6.385858
HYD006252,1.902541,14.241646,6.203069,7.092268,7.087708,7.608145,8.816159,9.498173,9.900169,12.136132,7.23212,16.679823,16.695606,4.257102,10.58241,11.107959,9.2461,0.0,7.7998,1.788564,3.360399,7.7998,3.439725,19.78463,5.237446,10.368641,12.383044,12.107189,18.646856,4.220601
HYD035437,10.316857,20.740536,10.77238,12.644757,12.57217,12.132522,13.911084,14.299434,14.70143,17.688622,12.327045,23.311976,23.327759,6.535336,17.0813,3.360132,16.357884,8.445511,0.0,7.386121,10.992656,0.0,6.024719,26.283521,11.470196,16.660085,17.184305,19.120954,23.741782,11.362411
HYD001892,3.100388,15.191241,4.854136,8.676327,8.671767,6.259211,10.400218,8.38119,8.783186,13.647759,8.816179,16.941594,16.957376,2.543642,11.532005,10.116769,10.203183,1.788564,6.954974,0.0,4.429615,6.954974,4.990072,20.734225,6.714205,10.289702,11.26606,12.750571,20.230916,3.97629
HYD033975,1.133188,11.187996,5.582836,5.206746,5.436154,6.987912,8.378855,8.281651,8.683646,9.644514,6.26304,13.626174,13.641957,6.472609,7.52876,13.623683,6.19245,3.035729,10.315525,4.155495,0.0,10.315525,5.69053,16.73098,3.442064,7.314992,11.166521,9.05354,16.990542,1.926404
HYD000563,10.316857,20.740536,10.77238,12.644757,12.57217,12.132522,13.911084,14.299434,14.70143,17.688622,12.327045,23.311976,23.327759,6.535336,17.0813,3.360132,16.357884,8.445511,0.0,7.386121,10.992656,0.0,6.024719,26.283521,11.470196,16.660085,17.184305,19.120954,23.741782,11.362411
HYD009619,5.121926,14.715817,10.0322,6.620038,6.547451,11.437276,7.886365,13.235224,13.637219,11.663903,6.302326,17.755946,17.771729,7.80332,11.056581,11.095405,10.51135,4.188631,7.787247,5.809689,5.398458,7.787247,0.0,20.258802,5.445478,11.633892,16.120094,13.37244,17.717063,7.242274
HYD033839,18.046884,8.415675,18.788276,14.416339,14.813361,19.872907,17.793943,18.175706,18.060344,12.976698,17.046909,4.915805,4.931588,21.631841,9.190026,28.891139,11.632503,19.949426,25.58298,21.069191,17.104919,25.58298,20.957986,0.0,16.060575,11.336547,19.657834,8.776601,18.347316,17.854965
HYD033411,4.196353,10.449166,8.998282,2.353387,2.348826,10.403357,5.291527,11.617178,12.019174,7.397251,3.175713,14.060996,14.076779,9.08678,6.78993,13.645132,7.559059,5.077205,10.336974,6.661264,4.068529,10.336974,5.711979,15.99215,0.0,8.6816,14.502049,10.413937,14.157863,5.311976
HYD033174,8.356037,9.573042,8.003734,8.135883,8.785556,9.40881,12.443759,8.659566,8.544204,10.925893,10.327944,7.089302,7.105084,10.847299,8.033129,19.355451,2.382884,10.258578,16.193656,10.423404,7.357441,16.193656,12.14631,11.794268,7.680527,0.0,10.353633,3.136911,18.27192,8.107487
HYD000677,11.765782,19.829135,7.159504,15.88101,16.265744,7.414739,19.208445,3.810753,3.305703,20.249115,17.09263,15.598689,15.614472,11.609216,18.133361,20.117368,11.899042,12.727601,16.955573,11.457499,12.324712,16.955573,16.05533,19.653415,14.271653,10.323233,0.0,13.460144,27.595143,10.483315
HYD033729,9.935232,7.652651,10.301654,9.145447,9.79512,11.70673,13.454778,11.528932,11.413569,10.283725,11.858586,4.663833,4.679616,13.145219,6.497053,21.653371,3.300825,11.837773,18.3505,12.721324,8.936637,18.3505,13.725506,9.411161,9.259722,3.040122,13.222998,0.0,17.626113,9.686683
HYD009594,17.964552,13.713063,21.886125,12.402706,12.208588,23.2912,10.307949,24.464075,24.86607,7.711127,11.564283,19.085661,19.101444,22.82605,10.699724,26.451658,16.364055,18.816475,23.143499,20.400534,17.042725,23.143499,18.518504,18.769099,14.861576,18.170101,27.348945,18.580989,0.0,18.158873
HYD000188,3.772868,11.309282,7.27804,5.397694,5.782428,8.683116,8.725129,9.85599,10.257986,9.7658,6.609315,13.747459,13.763242,8.694812,7.650046,15.361702,6.313736,5.675409,12.053543,6.795174,2.639679,12.053543,7.428548,16.852266,3.788338,7.436277,12.74086,9.174825,17.111827,0.0
